W:
0.0000,0.0001,0.0000,0.0001,0.0018,0.0003,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0034,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000
0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000,0.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0001,0.0000,0.0000,0.0005,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0039,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0011,0.0005,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0001
0.0000,0.0000,0.0000,0.0000,0.0002,0.0001,0.0002,0.0001,0.0000,0.0000,0.0003,0.0000,0.0000,0.0005,0.0000,0.0018,0.0000,0.0000,0.0061,0.0000,0.0002,0.0000,0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023
0.0000,0.0004,0.0000,0.0000,0.0034,0.0000,0.0001,0.0005,0.0000,0.0001,0.0000,0.0001,0.0000,0.0039,0.0018,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0005,0.0002,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0002
0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0002,0.0001,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0019
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0061,0.0001,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,0.0008,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0001,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0070,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0005
0.0000,0.0003,0.0000,0.0000,0.0008,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0011,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0001,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0002,0.0000,0.0000,0.0002,0.0000,0.0000,0.0005,0.0018,0.0002,0.0000,0.0008,0.0002,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037
0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001
0.0000,0.0002,0.0000,0.0377,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0002,0.0000,0.0000,0.0004,0.0000,0.0000,0.0001,0.0023,0.0002,0.0000,0.0019,0.0005,0.0000,0.0002,0.0005,0.0000,0.0037,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000

D:
0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0383,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0107

Lnorm:
1.0000,-0.0024,-0.0491,-0.0008,-0.0087,-0.6203,-0.0008,-0.0001,-0.0001,-0.0250,-0.0970,-0.0103,-0.0003,-0.0017,-0.0019,-0.0019,-0.0062,-0.0002,-0.0002,-0.0001,-0.0001,-0.0001,-0.0020,-0.0003,-0.0008,-0.0003,-0.0040,-0.0103,-0.0002,-0.0007,-0.0004
-0.0024,1.0000,-0.0001,-0.0266,-0.0281,-0.0051,-0.0003,-0.0023,-0.0020,-0.0006,-0.0013,-0.0161,-0.0051,-0.0176,-0.0067,-0.0812,-0.0347,-0.0002,-0.0114,-0.0099,-0.0219,-0.0014,-0.1371,-0.0008,-0.0046,-0.0008,-0.0006,-0.0222,-0.0004,-0.0233,-0.0058
-0.0491,-0.0001,1.0000,-0.0009,-0.0008,-0.0069,-0.0003,-0.0002,0.0000,-0.0004,-0.7566,-0.0004,-0.0001,-0.0016,-0.0006,-0.0001,-0.0007,-0.0252,0.0000,0.0000,-0.0001,-0.0036,-0.0002,-0.0018,-0.0004,-0.0001,-0.0012,-0.0002,-0.0007,-0.0008,-0.0009
-0.0008,-0.0266,-0.0009,1.0000,-0.0205,-0.0002,-0.0001,-0.0030,0.0000,-0.0003,-0.0022,-0.0069,-0.0024,-0.0016,-0.0002,-0.0022,-0.0004,-0.0007,0.0000,-0.0002,-0.0001,-0.0016,-0.0022,-0.0003,-0.0001,0.0000,-0.0002,-0.0003,0.0000,-0.9787,-0.0008
-0.0087,-0.0281,-0.0008,-0.0205,1.0000,-0.0157,-0.0007,-0.0355,-0.0005,-0.1450,-0.0042,-0.2438,-0.0132,-0.0584,-0.0155,-0.3408,-0.0010,-0.0003,-0.0006,-0.0005,-0.0003,-0.0008,-0.1520,-0.0016,-0.0003,-0.0001,-0.0317,-0.0073,-0.0001,-0.0119,-0.0020
-0.6203,-0.0051,-0.0069,-0.0002,-0.0157,1.0000,-0.0008,-0.0003,-0.0073,-0.0390,-0.0600,-0.0626,-0.0023,-0.0054,-0.0157,-0.0065,-0.0411,-0.0006,-0.0020,-0.0013,-0.0011,-0.0005,-0.0191,-0.0007,-0.0470,-0.0023,-0.0110,-0.0862,-0.0136,-0.0002,-0.0031
-0.0008,-0.0003,-0.0003,-0.0001,-0.0007,-0.0008,1.0000,-0.0075,-0.0006,-0.0184,-0.0070,-0.0003,-0.0007,-0.0021,-0.0375,-0.0130,-0.0002,-0.0045,-0.0027,0.0000,-0.0006,-0.0006,0.0000,-0.3111,0.0000,-0.0087,-0.0088,-0.0001,-0.0002,0.0000,-0.0977
-0.0001,-0.0023,-0.0002,-0.0030,-0.0355,-0.0003,-0.0075,1.0000,-0.0081,-0.0029,-0.0012,-0.0055,-0.0371,-0.0595,-0.0113,-0.1093,-0.0005,-0.0138,-0.0006,-0.0013,-0.0027,-0.0710,-0.0056,-0.0381,-0.0002,-0.0025,-0.0698,-0.0002,-0.0006,-0.0006,-0.0417
-0.0001,-0.0020,0.0000,0.0000,-0.0005,-0.0073,-0.0006,-0.0081,1.0000,-0.0003,-0.0004,-0.0056,-0.0465,-0.0021,-0.0013,-0.0034,-0.0664,-0.0013,-0.0005,-0.0918,-0.0251,-0.0132,-0.0053,-0.0004,-0.0634,-0.5365,-0.0144,-0.0026,-0.1455,0.0000,-0.0091
-0.0250,-0.0006,-0.0004,-0.0003,-0.1450,-0.0390,-0.0184,-0.0029,-0.0003,1.0000,-0.0041,-0.0824,-0.0074,-0.0016,-0.0124,-0.0307,-0.0002,-0.0001,-0.0002,0.0000,0.0000,0.0000,-0.0012,-0.0013,-0.0001,-0.0003,-0.0316,-0.0031,0.0000,-0.0001,-0.0015
-0.0970,-0.0013,-0.7566,-0.0022,-0.0042,-0.0600,-0.0070,-0.0012,-0.0004,-0.0041,1.0000,-0.0028,-0.0006,-0.0039,-0.0300,-0.0019,-0.0085,-0.0907,-0.0022,-0.0004,-0.0013,-0.0111,-0.0005,-0.0184,-0.0042,-0.0003,-0.0033,-0.0003,-0.0030,-0.0011,-0.0406
-0.0103,-0.0161,-0.0004,-0.0069,-0.2438,-0.0626,-0.0003,-0.0055,-0.0056,-0.0824,-0.0028,1.0000,-0.6605,-0.0019,-0.0013,-0.0135,-0.0034,-0.0003,-0.0001,-0.0029,-0.0001,-0.0006,-0.0390,-0.0002,-0.0085,-0.0004,-0.0054,-0.0571,-0.0007,-0.0041,-0.0018
-0.0003,-0.0051,-0.0001,-0.0024,-0.0132,-0.0023,-0.0007,-0.0371,-0.0465,-0.0074,-0.0006,-0.6605,1.0000,-0.0005,-0.0005,-0.0063,-0.0040,-0.0005,0.0000,-0.0204,-0.0002,-0.0024,-0.0029,-0.0002,-0.0042,-0.0021,-0.0061,-0.0014,-0.0005,-0.0004,-0.0044
-0.0017,-0.0176,-0.0016,-0.0016,-0.0584,-0.0054,-0.0021,-0.0595,-0.0021,-0.0016,-0.0039,-0.0019,-0.0005,1.0000,-0.0498,-0.4124,-0.0020,-0.0035,-0.0075,-0.0003,-0.0114,-0.0135,-0.2169,-0.0611,-0.0003,-0.0043,-0.0586,-0.0053,-0.0020,-0.0016,-0.0084
-0.0019,-0.0067,-0.0006,-0.0002,-0.0155,-0.0157,-0.0375,-0.0113,-0.0013,-0.0124,-0.0300,-0.0013,-0.0005,-0.0498,1.0000,-0.1415,-0.0025,-0.0038,-0.5826,-0.0004,-0.0299,-0.0024,-0.0024,-0.1629,-0.0006,-0.0009,-0.0103,-0.0004,-0.0013,-0.0001,-0.1914
-0.0019,-0.0812,-0.0001,-0.0022,-0.3408,-0.0065,-0.0130,-0.1093,-0.0034,-0.0307,-0.0019,-0.0135,-0.0063,-0.4124,-0.1415,1.0000,-0.0027,-0.0005,-0.0105,-0.0006,-0.0060,-0.0018,-0.0716,-0.0217,-0.0002,-0.0054,-0.0965,-0.0037,-0.0002,-0.0008,-0.0158
-0.0062,-0.0347,-0.0007,-0.0004,-0.0010,-0.0411,-0.0002,-0.0005,-0.0664,-0.0002,-0.0085,-0.0034,-0.0040,-0.0020,-0.0025,-0.0027,1.0000,-0.0011,-0.0015,-0.6599,-0.0942,-0.0111,-0.0066,-0.0002,-0.0950,-0.0152,-0.0054,-0.0011,-0.0080,-0.0002,-0.0038
-0.0002,-0.0002,-0.0252,-0.0007,-0.0003,-0.0006,-0.0045,-0.0138,-0.0013,-0.0001,-0.0907,-0.0003,-0.0005,-0.0035,-0.0038,-0.0005,-0.0011,1.0000,-0.0006,-0.0003,-0.0029,-0.7143,-0.0001,-0.0801,-0.0020,-0.0007,-0.0010,0.0000,-0.0148,-0.0003,-0.1750
-0.0002,-0.0114,0.0000,0.0000,-0.0006,-0.0020,-0.0027,-0.0006,-0.0005,-0.0002,-0.0022,-0.0001,0.0000,-0.0075,-0.5826,-0.0105,-0.0015,-0.0006,1.0000,-0.0002,-0.2196,-0.0005,-0.0007,-0.0209,-0.0006,-0.0003,-0.0002,-0.0002,-0.0013,0.0000,-0.0518
-0.0001,-0.0099,0.0000,-0.0002,-0.0005,-0.0013,0.0000,-0.0013,-0.0918,0.0000,-0.0004,-0.0029,-0.0204,-0.0003,-0.0004,-0.0006,-0.6599,-0.0003,-0.0002,1.0000,-0.0335,-0.0096,-0.0027,0.0000,-0.0703,-0.0009,-0.0009,-0.0001,-0.0024,-0.0001,-0.0014
-0.0001,-0.0219,-0.0001,-0.0001,-0.0003,-0.0011,-0.0006,-0.0027,-0.0251,0.0000,-0.0013,-0.0001,-0.0002,-0.0114,-0.0299,-0.0060,-0.0942,-0.0029,-0.2196,-0.0335,1.0000,-0.0285,-0.0025,-0.0054,-0.0073,-0.0070,-0.0011,-0.0001,-0.0152,0.0000,-0.0413
-0.0001,-0.0014,-0.0036,-0.0016,-0.0008,-0.0005,-0.0006,-0.0710,-0.0132,0.0000,-0.0111,-0.0006,-0.0024,-0.0135,-0.0024,-0.0018,-0.0111,-0.7143,-0.0005,-0.0096,-0.0285,1.0000,-0.0015,-0.0126,-0.0053,-0.0028,-0.0042,-0.0001,-0.0199,-0.0006,-0.0506
-0.0020,-0.1371,-0.0002,-0.0022,-0.1520,-0.0191,0.0000,-0.0056,-0.0053,-0.0012,-0.0005,-0.0390,-0.0029,-0.2169,-0.0024,-0.0716,-0.0066,-0.0001,-0.0007,-0.0027,-0.0025,-0.0015,1.0000,-0.0003,-0.0032,-0.0010,-0.0089,-0.2151,-0.0017,-0.0044,-0.0005
